"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1656788400";"02.07.2022 22:00";"355,05";"355,05";"79,12";"79,12"
"1656792000";"02.07.2022 23:00";"353,44";"353,44";"8,46";"8,46"
"1656795600";"03.07.2022 00:00";"302,17";"302,17";"2,59";"2,59"
"1656799200";"03.07.2022 01:00";"270,08";"270,08";"1,43";"270,08"
"1656802800";"03.07.2022 02:00";"241,64";"241,64";"1,1";"241,64"
"1656806400";"03.07.2022 03:00";"199,08";"199,08";"1";"101,49"
"1656810000";"03.07.2022 04:00";"195,6";"195,6";"0,97";"101,46"
"1656813600";"03.07.2022 05:00";"185,6";"185,6";"0,98";"101,46"
"1656817200";"03.07.2022 06:00";"182,71";"182,71";"1,25";"101,49"
"1656820800";"03.07.2022 07:00";"176,71";"176,71";"1,41";"1,41"
"1656824400";"03.07.2022 08:00";"192,31";"192,31";"4,98";"4,98"
"1656828000";"03.07.2022 09:00";"185,07";"185,07";"40,11";"40,11"
"1656831600";"03.07.2022 10:00";"185,06";"185,06";"44,75";"44,75"
"1656835200";"03.07.2022 11:00";"185,05";"185,05";"43,4";"43,4"
"1656838800";"03.07.2022 12:00";"185,05";"185,05";"46,49";"46,49"
"1656842400";"03.07.2022 13:00";"185,05";"185,05";"20,44";"20,44"
"1656846000";"03.07.2022 14:00";"185,05";"185,05";"5,2";"5,2"
"1656849600";"03.07.2022 15:00";"185,04";"185,04";"42,3";"42,3"
"1656853200";"03.07.2022 16:00";"185,04";"185,04";"79,95";"79,95"
"1656856800";"03.07.2022 17:00";"185,04";"185,04";"107,54";"107,54"
"1656860400";"03.07.2022 18:00";"170,27";"170,27";"127,49";"127,49"
"1656864000";"03.07.2022 19:00";"272,77";"272,77";"143,5";"143,5"
"1656867600";"03.07.2022 20:00";"327";"327";"145,74";"145,74"
"1656871200";"03.07.2022 21:00";"340,1";"340,1";"111";"111"
"1656874800";"03.07.2022 22:00";"348,43";"348,43";"137,08";"137,08"
"1656878400";"03.07.2022 23:00";"348,45";"348,45";"102,64";"102,64"
"1656882000";"04.07.2022 00:00";"333,06";"333,06";"49,92";"49,92"
"1656885600";"04.07.2022 01:00";"319,65";"319,65";"3,53";"245,74"
"1656889200";"04.07.2022 02:00";"277,83";"277,83";"1,89";"101,45"
"1656892800";"04.07.2022 03:00";"265,71";"265,71";"2,58";"80,01"
"1656896400";"04.07.2022 04:00";"254,37";"254,37";"4,86";"4,86"
"1656900000";"04.07.2022 05:00";"257,89";"257,89";"36,44";"36,44"
"1656903600";"04.07.2022 06:00";"302,44";"302,44";"173,34";"173,34"
"1656907200";"04.07.2022 07:00";"361,88";"361,88";"208,81";"208,81"
"1656910800";"04.07.2022 08:00";"376";"376";"290,94";"290,94"
"1656914400";"04.07.2022 09:00";"385,17";"385,17";"385,17";"385,17"
"1656918000";"04.07.2022 10:00";"366";"366";"366";"366"
"1656921600";"04.07.2022 11:00";"365,59";"365,59";"331,62";"331,62"
"1656925200";"04.07.2022 12:00";"452,19";"452,19";"452,19";"452,19"
"1656928800";"04.07.2022 13:00";"650,05";"650,05";"484,08";"484,08"
"1656932400";"04.07.2022 14:00";"365,6";"365,6";"311,35";"311,35"
"1656936000";"04.07.2022 15:00";"365,58";"365,58";"282,47";"282,47"
"1656939600";"04.07.2022 16:00";"365,56";"365,56";"244,27";"244,27"
"1656943200";"04.07.2022 17:00";"350,06";"350,06";"229,99";"229,99"
"1656946800";"04.07.2022 18:00";"339,55";"339,55";"220,59";"220,59"
"1656950400";"04.07.2022 19:00";"425,24";"425,24";"235,14";"235,14"
"1656954000";"04.07.2022 20:00";"542,25";"542,25";"223,31";"223,31"
"1656957600";"04.07.2022 21:00";"530,49";"530,49";"172,98";"172,98"
"1656961200";"04.07.2022 22:00";"475,06";"475,06";"211,31";"211,31"
"1656964800";"04.07.2022 23:00";"417,15";"417,15";"199,77";"199,77"
"1656968400";"05.07.2022 00:00";"375,06";"375,06";"135,74";"135,74"
"1656972000";"05.07.2022 01:00";"359,96";"359,96";"149,99";"149,99"
"1656975600";"05.07.2022 02:00";"318,2";"318,2";"113,12";"210,83"
"1656979200";"05.07.2022 03:00";"308,17";"308,17";"78,33";"78,33"
"1656982800";"05.07.2022 04:00";"299,16";"299,16";"51,9";"51,9"
"1656986400";"05.07.2022 05:00";"299,21";"299,21";"99,76";"99,76"
"1656990000";"05.07.2022 06:00";"324,82";"324,82";"169,19";"169,19"
"1656993600";"05.07.2022 07:00";"380,47";"380,47";"173,68";"173,68"
"1656997200";"05.07.2022 08:00";"412,59";"412,59";"171,7";"171,7"
"1657000800";"05.07.2022 09:00";"412,88";"412,88";"179,16";"179,16"
"1657004400";"05.07.2022 10:00";"361,82";"361,82";"161,54";"161,54"
"1657008000";"05.07.2022 11:00";"309,69";"309,69";"164,01";"164,01"
"1657011600";"05.07.2022 12:00";"286,61";"286,61";"163,46";"163,46"
"1657015200";"05.07.2022 13:00";"296,84";"296,84";"150";"150"
"1657018800";"05.07.2022 14:00";"300,06";"300,06";"130,05";"130,05"
"1657022400";"05.07.2022 15:00";"299,18";"299,18";"92,01";"92,01"
"1657026000";"05.07.2022 16:00";"300,24";"300,24";"99,81";"99,81"
"1657029600";"05.07.2022 17:00";"295,46";"295,46";"101,63";"101,63"
"1657033200";"05.07.2022 18:00";"354,42";"354,42";"88,09";"88,09"
"1657036800";"05.07.2022 19:00";"292,7";"292,7";"159,04";"292,7"
"1657040400";"05.07.2022 20:00";"377,7";"377,7";"164,06";"377,7"
"1657044000";"05.07.2022 21:00";"404,33";"404,33";"150";"404,33"
"1657047600";"05.07.2022 22:00";"366,97";"366,97";"126,02";"366,97"
"1657051200";"05.07.2022 23:00";"391,08";"391,08";"4,2";"391,08"
"1657054800";"06.07.2022 00:00";"344,7";"344,7";"1,01";"344,7"
"1657058400";"06.07.2022 01:00";"351,39";"351,39";"1,28";"351,39"
"1657062000";"06.07.2022 02:00";"306,09";"306,09";"0,94";"306,09"
"1657065600";"06.07.2022 03:00";"284,06";"284,06";"0,89";"284,06"
"1657069200";"06.07.2022 04:00";"279,9";"279,9";"1,01";"279,9"
"1657072800";"06.07.2022 05:00";"299,53";"299,53";"1,44";"299,53"
"1657076400";"06.07.2022 06:00";"322,79";"322,79";"67,88";"322,79"
"1657080000";"06.07.2022 07:00";"362,08";"362,08";"167,84";"362,08"
"1657083600";"06.07.2022 08:00";"413,89";"413,89";"175,05";"413,89"
"1657087200";"06.07.2022 09:00";"380,48";"380,48";"171,09";"380,48"
"1657090800";"06.07.2022 10:00";"283,15";"283,15";"171,1";"283,15"
"1657094400";"06.07.2022 11:00";"172,98";"172,98";"172,98";"172,98"
"1657098000";"06.07.2022 12:00";"225,05";"225,05";"199,99";"225,05"
"1657101600";"06.07.2022 13:00";"225,06";"225,06";"210,87";"225,06"
"1657105200";"06.07.2022 14:00";"225,03";"225,03";"187,12";"225,03"
"1657108800";"06.07.2022 15:00";"300,07";"300,07";"198";"300,07"
"1657112400";"06.07.2022 16:00";"225,08";"225,08";"199,99";"225,08"
"1657116000";"06.07.2022 17:00";"225,07";"225,07";"220,9";"225,07"
"1657119600";"06.07.2022 18:00";"199,99";"199,99";"199,99";"199,99"
"1657123200";"06.07.2022 19:00";"233,33";"233,33";"197,67";"233,33"
"1657126800";"06.07.2022 20:00";"316,99";"316,99";"196,99";"316,99"
"1657130400";"06.07.2022 21:00";"343,29";"343,29";"173,35";"343,29"
"1657134000";"06.07.2022 22:00";"323,71";"323,71";"170,97";"323,71"
"1657137600";"06.07.2022 23:00";"353,39";"353,39";"177,35";"353,39"
"1657141200";"07.07.2022 00:00";"271,06";"271,06";"150";"271,06"
"1657144800";"07.07.2022 01:00";"198,44";"198,44";"149,99";"198,44"
"1657148400";"07.07.2022 02:00";"167,54";"167,54";"99,48";"167,54"
"1657152000";"07.07.2022 03:00";"160,01";"160,01";"4,17";"160,01"
"1657155600";"07.07.2022 04:00";"164,41";"164,41";"53,29";"164,41"
"1657159200";"07.07.2022 05:00";"160,05";"160,05";"105,81";"160,05"
"1657162800";"07.07.2022 06:00";"190,06";"190,06";"190,06";"190,06"
"1657166400";"07.07.2022 07:00";"209,74";"209,74";"209,74";"209,74"
"1657170000";"07.07.2022 08:00";"264,06";"264,06";"231,7";"231,7"
"1657173600";"07.07.2022 09:00";"356,31";"356,31";"300,06";"300,06"
"1657177200";"07.07.2022 10:00";"356,34";"356,34";"295,2";"295,2"
"1657180800";"07.07.2022 11:00";"356,3";"356,3";"249,99";"249,99"
"1657184400";"07.07.2022 12:00";"356,35";"356,35";"220";"220"
"1657188000";"07.07.2022 13:00";"392,03";"392,03";"201,99";"201,99"
"1657191600";"07.07.2022 14:00";"330,91";"330,91";"190,48";"190,48"
"1657195200";"07.07.2022 15:00";"304,05";"304,05";"197,26";"197,26"
"1657198800";"07.07.2022 16:00";"356,33";"356,33";"218,07";"218,07"
"1657202400";"07.07.2022 17:00";"356,3";"356,3";"236,6";"236,6"
"1657206000";"07.07.2022 18:00";"356,38";"356,38";"262,28";"262,28"
"1657209600";"07.07.2022 19:00";"356,39";"405,19";"262,54";"262,54"
"1657213200";"07.07.2022 20:00";"356,38";"429,79";"192,5";"192,5"
"1657216800";"07.07.2022 21:00";"356,36";"449,89";"166,61";"166,61"
"1657220400";"07.07.2022 22:00";"356,31";"356,31";"165,57";"165,57"
"1657224000";"07.07.2022 23:00";"356,35";"395,17";"161,04";"161,04"
"1657227600";"08.07.2022 00:00";"311,48";"311,48";"140,01";"140,01"
"1657231200";"08.07.2022 01:00";"220,68";"220,68";"0,48";"220,68"
"1657234800";"08.07.2022 02:00";"183,55";"183,55";"0,4";"183,55"
"1657238400";"08.07.2022 03:00";"182,64";"182,64";"0,44";"182,64"
"1657242000";"08.07.2022 04:00";"197,82";"197,82";"0,76";"134,72"
"1657245600";"08.07.2022 05:00";"184,39";"184,39";"1,15";"134,75"
"1657249200";"08.07.2022 06:00";"226,84";"226,84";"149,99";"149,99"
"1657252800";"08.07.2022 07:00";"300,06";"300,06";"180,03";"180,03"
"1657256400";"08.07.2022 08:00";"400,76";"400,76";"166,97";"166,97"
"1657260000";"08.07.2022 09:00";"410,88";"410,88";"169,76";"169,76"
"1657263600";"08.07.2022 10:00";"323,25";"323,25";"169,8";"169,8"
"1657267200";"08.07.2022 11:00";"292,24";"292,24";"170,07";"170,07"
"1657270800";"08.07.2022 12:00";"237,46";"237,46";"169,59";"169,59"
"1657274400";"08.07.2022 13:00";"179,5";"179,5";"169,2";"169,2"
"1657278000";"08.07.2022 14:00";"183,31";"183,31";"163,58";"163,58"
"1657281600";"08.07.2022 15:00";"161,63";"161,63";"158,15";"158,15"
"1657285200";"08.07.2022 16:00";"151,22";"151,22";"151,22";"151,22"
"1657288800";"08.07.2022 17:00";"173,44";"173,44";"166,11";"166,11"
"1657292400";"08.07.2022 18:00";"231,02";"231,02";"168,89";"168,89"
"1657296000";"08.07.2022 19:00";"281,97";"281,97";"200";"200"
"1657299600";"08.07.2022 20:00";"323,28";"366,49";"223,08";"223,08"
"1657303200";"08.07.2022 21:00";"323,25";"323,25";"189,24";"189,24"
"1657306800";"08.07.2022 22:00";"323,23";"323,23";"197,27";"197,27"
"1657310400";"08.07.2022 23:00";"406,11";"406,11";"187,91";"187,91"
"1657314000";"09.07.2022 00:00";"323,24";"323,24";"144,28";"144,28"
"1657317600";"09.07.2022 01:00";"280,31";"280,31";"133,14";"133,14"
"1657321200";"09.07.2022 02:00";"143,25";"143,25";"119,24";"119,24"
"1657324800";"09.07.2022 03:00";"142,21";"142,21";"113,58";"113,58"
"1657328400";"09.07.2022 04:00";"124,94";"124,94";"109,09";"109,09"
"1657332000";"09.07.2022 05:00";"128,02";"128,02";"128,02";"128,02"
"1657335600";"09.07.2022 06:00";"140,9";"140,9";"140,9";"140,9"
"1657339200";"09.07.2022 07:00";"237,37";"237,37";"174,46";"174,46"
"1657342800";"09.07.2022 08:00";"202,84";"202,84";"194,45";"194,45"
"1657346400";"09.07.2022 09:00";"201,36";"201,36";"189,69";"189,69"
"1657350000";"09.07.2022 10:00";"148,5";"148,5";"148,5";"148,5"
"1657353600";"09.07.2022 11:00";"149,99";"149,99";"149,99";"149,99"
"1657357200";"09.07.2022 12:00";"144,75";"144,75";"144,75";"144,75"
"1657360800";"09.07.2022 13:00";"145,31";"145,31";"145,31";"145,31"
"1657364400";"09.07.2022 14:00";"146,58";"146,58";"146,58";"146,58"
"1657368000";"09.07.2022 15:00";"150";"150";"150";"150"
"1657371600";"09.07.2022 16:00";"181,51";"181,51";"181,51";"181,51"
"1657375200";"09.07.2022 17:00";"182,06";"182,06";"182,06";"182,06"
"1657378800";"09.07.2022 18:00";"163,32";"163,32";"163,32";"163,32"
"1657382400";"09.07.2022 19:00";"160,78";"160,78";"160,78";"160,78"
"1657386000";"09.07.2022 20:00";"168,15";"168,15";"168,15";"168,15"
"1657389600";"09.07.2022 21:00";"156,23";"156,23";"156,23";"156,23"
"1657393200";"09.07.2022 22:00";"178,38";"178,38";"178,38";"178,38"
"1657396800";"09.07.2022 23:00";"174,57";"174,57";"174,57";"174,57"
"1657400400";"10.07.2022 00:00";"127,49";"127,49";"127,49";"127,49"
"1657404000";"10.07.2022 01:00";"84,73";"84,73";"84,73";"84,73"
"1657407600";"10.07.2022 02:00";"70,64";"70,64";"70,64";"70,64"
"1657411200";"10.07.2022 03:00";"94,43";"94,43";"94,43";"94,43"
"1657414800";"10.07.2022 04:00";"3,49";"3,49";"3,49";"3,49"
"1657418400";"10.07.2022 05:00";"39,14";"39,14";"39,14";"39,14"
"1657422000";"10.07.2022 06:00";"36,46";"36,46";"36,46";"36,46"
"1657425600";"10.07.2022 07:00";"40,93";"40,93";"40,93";"40,93"
"1657429200";"10.07.2022 08:00";"93,86";"93,86";"93,86";"93,86"
"1657432800";"10.07.2022 09:00";"133,25";"133,25";"133,25";"133,25"
"1657436400";"10.07.2022 10:00";"133,04";"133,04";"133,04";"133,04"
"1657440000";"10.07.2022 11:00";"141,42";"141,42";"141,42";"141,42"
"1657443600";"10.07.2022 12:00";"145,52";"145,52";"145,52";"145,52"
"1657447200";"10.07.2022 13:00";"145,55";"145,55";"145,55";"145,55"
"1657450800";"10.07.2022 14:00";"139,48";"139,48";"139,48";"139,48"
"1657454400";"10.07.2022 15:00";"153,15";"153,15";"153,15";"153,15"
"1657458000";"10.07.2022 16:00";"178,81";"178,81";"178,81";"178,81"
"1657461600";"10.07.2022 17:00";"259,97";"259,97";"259,97";"259,97"
"1657465200";"10.07.2022 18:00";"291,41";"291,41";"291,41";"291,41"
"1657468800";"10.07.2022 19:00";"234,29";"234,29";"234,29";"234,29"
"1657472400";"10.07.2022 20:00";"291,49";"291,49";"291,49";"291,49"
"1657476000";"10.07.2022 21:00";"321,12";"321,12";"321,12";"321,12"
"1657479600";"10.07.2022 22:00";"342,39";"342,39";"342,39";"342,39"
"1657483200";"10.07.2022 23:00";"296,48";"296,48";"296,48";"296,48"
"1657486800";"11.07.2022 00:00";"288,69";"288,69";"288,69";"288,69"
"1657490400";"11.07.2022 01:00";"307,96";"307,96";"307,96";"307,96"
"1657494000";"11.07.2022 02:00";"278,09";"278,09";"278,09";"278,09"
"1657497600";"11.07.2022 03:00";"246,12";"246,12";"246,12";"246,12"
"1657501200";"11.07.2022 04:00";"234,08";"234,08";"234,08";"234,08"
"1657504800";"11.07.2022 05:00";"253,31";"253,31";"253,31";"253,31"
"1657508400";"11.07.2022 06:00";"298";"298";"298";"298"
"1657512000";"11.07.2022 07:00";"395,95";"395,95";"395,95";"395,95"
"1657515600";"11.07.2022 08:00";"447,88";"447,88";"447,88";"447,88"
"1657519200";"11.07.2022 09:00";"550";"550";"550";"550"
"1657522800";"11.07.2022 10:00";"493,17";"493,17";"493,17";"493,17"
"1657526400";"11.07.2022 11:00";"549,9";"549,9";"549,9";"549,9"
"1657530000";"11.07.2022 12:00";"427,18";"427,18";"427,18";"427,18"
"1657533600";"11.07.2022 13:00";"382,06";"382,06";"382,06";"382,06"
"1657537200";"11.07.2022 14:00";"494,45";"494,45";"494,45";"494,45"
"1657540800";"11.07.2022 15:00";"497,98";"497,98";"497,98";"497,98"
"1657544400";"11.07.2022 16:00";"549,91";"549,91";"549,91";"549,91"
"1657548000";"11.07.2022 17:00";"549,99";"549,99";"549,99";"549,99"
"1657551600";"11.07.2022 18:00";"378,79";"378,79";"378,79";"378,79"
"1657555200";"11.07.2022 19:00";"401,64";"401,64";"401,64";"401,64"
"1657558800";"11.07.2022 20:00";"458,03";"458,03";"458,03";"458,03"
"1657562400";"11.07.2022 21:00";"469,9";"469,9";"469,9";"469,9"
"1657566000";"11.07.2022 22:00";"452,12";"452,12";"452,12";"452,12"
"1657569600";"11.07.2022 23:00";"450,05";"450,05";"450,05";"450,05"
"1657573200";"12.07.2022 00:00";"409,09";"409,09";"409,09";"409,09"
"1657576800";"12.07.2022 01:00";"188,15";"188,15";"180,02";"180,02"
"1657580400";"12.07.2022 02:00";"349,57";"349,57";"180,04";"180,04"
"1657584000";"12.07.2022 03:00";"330,04";"330,04";"160,07";"160,07"
"1657587600";"12.07.2022 04:00";"153,14";"153,14";"153,14";"153,14"
"1657591200";"12.07.2022 05:00";"156,43";"156,43";"156,43";"156,43"
"1657594800";"12.07.2022 06:00";"292,87";"292,87";"292,87";"292,87"
"1657598400";"12.07.2022 07:00";"419,64";"419,64";"419,64";"419,64"
"1657602000";"12.07.2022 08:00";"453,66";"453,66";"453,66";"453,66"
"1657605600";"12.07.2022 09:00";"448,9";"448,9";"448,9";"448,9"
"1657609200";"12.07.2022 10:00";"388,36";"388,36";"388,36";"388,36"
"1657612800";"12.07.2022 11:00";"445,52";"445,52";"445,52";"445,52"
"1657616400";"12.07.2022 12:00";"445,56";"445,56";"445,56";"445,56"
"1657620000";"12.07.2022 13:00";"388,79";"388,79";"388,79";"388,79"
"1657623600";"12.07.2022 14:00";"363,72";"363,72";"363,72";"363,72"
"1657627200";"12.07.2022 15:00";"329,96";"329,96";"329,96";"329,96"
"1657630800";"12.07.2022 16:00";"310,15";"310,15";"310,15";"310,15"
"1657634400";"12.07.2022 17:00";"316,59";"316,59";"316,59";"316,59"
"1657638000";"12.07.2022 18:00";"379,82";"379,82";"379,82";"379,82"
"1657641600";"12.07.2022 19:00";"422,8";"422,8";"422,8";"422,8"
"1657645200";"12.07.2022 20:00";"479,82";"479,82";"479,82";"479,82"
"1657648800";"12.07.2022 21:00";"442,76";"442,76";"442,76";"442,76"
"1657652400";"12.07.2022 22:00";"412,85";"412,85";"412,85";"412,85"
"1657656000";"12.07.2022 23:00";"464,22";"464,22";"464,22";"464,22"
"1657659600";"13.07.2022 00:00";"260,76";"260,76";"260,76";"260,76"
"1657663200";"13.07.2022 01:00";"228,23";"228,23";"228,23";"228,23"
"1657666800";"13.07.2022 02:00";"212,3";"212,3";"212,3";"212,3"
"1657670400";"13.07.2022 03:00";"205,96";"205,96";"205,96";"205,96"
"1657674000";"13.07.2022 04:00";"210,63";"210,63";"210,63";"210,63"
"1657677600";"13.07.2022 05:00";"255,33";"255,33";"255,33";"255,33"
"1657681200";"13.07.2022 06:00";"332,22";"332,22";"332,22";"332,22"
"1657684800";"13.07.2022 07:00";"411,97";"411,97";"411,97";"411,97"
"1657688400";"13.07.2022 08:00";"456,16";"456,16";"456,16";"456,16"
"1657692000";"13.07.2022 09:00";"457,27";"457,27";"438,55";"438,55"
"1657695600";"13.07.2022 10:00";"399,16";"399,16";"399,16";"399,16"
"1657699200";"13.07.2022 11:00";"419,15";"419,15";"419,15";"419,15"
"1657702800";"13.07.2022 12:00";"484,66";"484,66";"484,66";"484,66"
"1657706400";"13.07.2022 13:00";"549,9";"549,9";"549,9";"549,9"
"1657710000";"13.07.2022 14:00";"409,63";"409,63";"409,63";"409,63"
"1657713600";"13.07.2022 15:00";"425,89";"425,89";"425,89";"425,89"
"1657717200";"13.07.2022 16:00";"449,99";"449,99";"449,99";"449,99"
"1657720800";"13.07.2022 17:00";"378,73";"378,73";"378,73";"378,73"
"1657724400";"13.07.2022 18:00";"374,04";"374,04";"374,04";"374,04"
"1657728000";"13.07.2022 19:00";"374,03";"374,03";"374,03";"374,03"
"1657731600";"13.07.2022 20:00";"416,61";"416,61";"416,61";"416,61"
"1657735200";"13.07.2022 21:00";"440,8";"440,8";"440,8";"440,8"
"1657738800";"13.07.2022 22:00";"439,83";"439,83";"439,83";"439,83"
"1657742400";"13.07.2022 23:00";"421,97";"421,97";"380,23";"380,23"
"1657746000";"14.07.2022 00:00";"346,65";"346,65";"226,77";"226,77"
"1657749600";"14.07.2022 01:00";"262,54";"262,54";"262,54";"262,54"
"1657753200";"14.07.2022 02:00";"199,99";"199,99";"199,99";"199,99"
"1657756800";"14.07.2022 03:00";"163,32";"163,32";"163,32";"163,32"
"1657760400";"14.07.2022 04:00";"150";"150";"150";"150"
"1657764000";"14.07.2022 05:00";"191,14";"191,14";"191,14";"191,14"
"1657767600";"14.07.2022 06:00";"330,14";"330,14";"330,14";"330,14"
"1657771200";"14.07.2022 07:00";"421,32";"421,32";"396,61";"396,61"
"1657774800";"14.07.2022 08:00";"433,31";"433,31";"433,31";"433,31"
"1657778400";"14.07.2022 09:00";"434,07";"434,07";"434,07";"434,07"
"1657782000";"14.07.2022 10:00";"419,96";"419,96";"419,96";"419,96"
"1657785600";"14.07.2022 11:00";"379,9";"379,9";"379,9";"379,9"
"1657789200";"14.07.2022 12:00";"363,19";"363,19";"363,19";"363,19"
"1657792800";"14.07.2022 13:00";"343,52";"343,52";"343,52";"343,52"
"1657796400";"14.07.2022 14:00";"334,33";"334,33";"334,33";"334,33"
"1657800000";"14.07.2022 15:00";"343,58";"343,58";"343,58";"343,58"
"1657803600";"14.07.2022 16:00";"330,01";"330,01";"330,01";"330,01"
"1657807200";"14.07.2022 17:00";"326,32";"326,32";"326,32";"326,32"
"1657810800";"14.07.2022 18:00";"331,18";"331,18";"331,18";"331,18"
"1657814400";"14.07.2022 19:00";"343,53";"343,53";"343,53";"343,53"
"1657818000";"14.07.2022 20:00";"416,84";"416,84";"416,84";"416,84"
"1657821600";"14.07.2022 21:00";"398,42";"398,42";"398,42";"398,42"
"1657825200";"14.07.2022 22:00";"398,9";"398,9";"398,9";"398,9"
"1657828800";"14.07.2022 23:00";"343,56";"343,56";"336,12";"336,12"
"1657832400";"15.07.2022 00:00";"234,87";"234,87";"234,87";"234,87"
"1657836000";"15.07.2022 01:00";"160,08";"160,08";"160,08";"160,08"
"1657839600";"15.07.2022 02:00";"149,98";"149,98";"149,98";"149,98"
"1657843200";"15.07.2022 03:00";"132,8";"132,8";"132,8";"132,8"
"1657846800";"15.07.2022 04:00";"149,98";"149,98";"149,98";"149,98"
"1657850400";"15.07.2022 05:00";"176,69";"176,69";"176,69";"176,69"
"1657854000";"15.07.2022 06:00";"288,46";"288,46";"288,46";"288,46"
"1657857600";"15.07.2022 07:00";"404,9";"404,9";"404,9";"404,9"
"1657861200";"15.07.2022 08:00";"429,92";"429,92";"317,51";"317,51"
"1657864800";"15.07.2022 09:00";"385,98";"385,98";"374,71";"374,71"
"1657868400";"15.07.2022 10:00";"298,86";"298,86";"298,86";"298,86"
"1657872000";"15.07.2022 11:00";"262,45";"262,45";"262,45";"262,45"
"1657875600";"15.07.2022 12:00";"250,05";"250,05";"250,05";"250,05"
"1657879200";"15.07.2022 13:00";"301,61";"301,61";"301,61";"301,61"
"1657882800";"15.07.2022 14:00";"235,02";"235,02";"235,02";"235,02"
"1657886400";"15.07.2022 15:00";"298,22";"298,22";"298,22";"298,22"
"1657890000";"15.07.2022 16:00";"308,62";"308,62";"308,62";"308,62"
"1657893600";"15.07.2022 17:00";"249,2";"249,2";"249,2";"249,2"
"1657897200";"15.07.2022 18:00";"315,47";"315,47";"315,47";"315,47"
"1657900800";"15.07.2022 19:00";"374,58";"374,58";"374,58";"374,58"
"1657904400";"15.07.2022 20:00";"378,47";"378,47";"378,47";"378,47"
"1657908000";"15.07.2022 21:00";"387,44";"387,44";"387,44";"387,44"
"1657911600";"15.07.2022 22:00";"388,23";"388,23";"388,23";"388,23"
"1657915200";"15.07.2022 23:00";"320,78";"320,78";"320,78";"320,78"
"1657918800";"16.07.2022 00:00";"299,98";"299,98";"299,98";"299,98"
"1657922400";"16.07.2022 01:00";"240,02";"240,02";"240,02";"240,02"
"1657926000";"16.07.2022 02:00";"215,06";"215,06";"215,06";"215,06"
